index,occupation,energy_Eh,energy_eV,irrep
902,0.0,2.372188,64.5505,
903,0.0,2.374819,64.6221,
904,0.0,2.376293,64.6622,
905,0.0,2.385099,64.9019,
906,0.0,2.387149,64.9576,
907,0.0,2.390661,65.0532,
908,0.0,2.397976,65.2522,
909,0.0,2.399519,65.2942,
910,0.0,2.405433,65.4551,
911,0.0,2.4094,65.5631,
912,0.0,2.411793,65.6282,
913,0.0,2.416597,65.7589,
914,0.0,2.419585,65.8403,
915,0.0,2.426268,66.0221,
916,0.0,2.433827,66.2278,
917,0.0,2.437874,66.3379,
918,0.0,2.442864,66.4737,
919,0.0,2.446078,66.5612,
920,0.0,2.449041,66.6418,
921,0.0,2.459234,66.9192,
922,0.0,2.460842,66.9629,
923,0.0,2.466659,67.1212,
924,0.0,2.467975,67.157,
925,0.0,2.473036,67.2947,
926,0.0,2.479135,67.4607,
927,0.0,2.480666,67.5023,
928,0.0,2.487689,67.6935,
929,0.0,2.490142,67.7602,
930,0.0,2.495893,67.9167,
931,0.0,2.50318,68.115,
932,0.0,2.503731,68.13,
933,0.0,2.511653,68.3455,
934,0.0,2.513432,68.394,
935,0.0,2.520507,68.5865,
936,0.0,2.524703,68.7007,
937,0.0,2.526445,68.7481,
938,0.0,2.533077,68.9285,
939,0.0,2.535482,68.994,
940,0.0,2.540287,69.1247,
941,0.0,2.547565,69.3228,
942,0.0,2.550998,69.4162,
943,0.0,2.558863,69.6302,
944,0.0,2.56147,69.7011,
945,0.0,2.567809,69.8736,
946,0.0,2.569925,69.9312,
947,0.0,2.576282,70.1042,
948,0.0,2.57715,70.1278,
949,0.0,2.580445,70.2175,
950,0.0,2.584556,70.3293,
951,0.0,2.587348,70.4053,
952,0.0,2.591416,70.516,
953,0.0,2.600569,70.7651,
954,0.0,2.604822,70.8808,
955,0.0,2.606268,70.9202,
956,0.0,2.607993,70.9671,
957,0.0,2.611249,71.0557,
958,0.0,2.615778,71.1789,
959,0.0,2.624498,71.4162,
960,0.0,2.625473,71.4428,
961,0.0,2.631723,71.6128,
962,0.0,2.632796,71.642,
963,0.0,2.636342,71.7385,
964,0.0,2.638111,71.7867,
965,0.0,2.644962,71.9731,
966,0.0,2.648165,72.0602,
967,0.0,2.649808,72.1049,
968,0.0,2.651089,72.1398,
969,0.0,2.659143,72.359,
970,0.0,2.661022,72.4101,
971,0.0,2.666341,72.5548,
972,0.0,2.66695,72.5714,
973,0.0,2.673016,72.7365,
974,0.0,2.674162,72.7676,
975,0.0,2.676953,72.8436,
976,0.0,2.686643,73.1073,
977,0.0,2.689273,73.1788,
978,0.0,2.694146,73.3114,
979,0.0,2.696016,73.3623,
980,0.0,2.697328,73.398,
981,0.0,2.703933,73.5778,
982,0.0,2.705666,73.6249,
983,0.0,2.707905,73.6858,
984,0.0,2.712326,73.8062,
985,0.0,2.715541,73.8936,
986,0.0,2.720105,74.0178,
987,0.0,2.723424,74.1081,
988,0.0,2.724254,74.1307,
989,0.0,2.725901,74.1755,
990,0.0,2.731743,74.3345,
991,0.0,2.736918,74.4753,
992,0.0,2.737583,74.4934,
993,0.0,2.741409,74.5975,
994,0.0,2.743843,74.6638,
995,0.0,2.747701,74.7687,
996,0.0,2.749772,74.8251,
997,0.0,2.751633,74.8757,
998,0.0,2.753565,74.9283,
999,0.0,2.759757,75.0968,
1000,0.0,2.762496,75.1713,
1001,0.0,2.763038,75.1861,
1002,0.0,2.767484,75.3071,
1003,0.0,2.771551,75.4178,
1004,0.0,2.773539,75.4718,
1005,0.0,2.775389,75.5222,
1006,0.0,2.779198,75.6258,
1007,0.0,2.781662,75.6929,
1008,0.0,2.783036,75.7302,
1009,0.0,2.786269,75.8182,
1010,0.0,2.789936,75.918,
1011,0.0,2.792075,75.9762,
1012,0.0,2.794608,76.0451,
1013,0.0,2.796989,76.1099,
1014,0.0,2.79812,76.1407,
1015,0.0,2.804556,76.3158,
1016,0.0,2.806143,76.359,
1017,0.0,2.809389,76.4474,
1018,0.0,2.81418,76.5777,
1019,0.0,2.816113,76.6303,
1020,0.0,2.817702,76.6736,
1021,0.0,2.818449,76.6939,
1022,0.0,2.819757,76.7295,
1023,0.0,2.821074,76.7653,
1024,0.0,2.830198,77.0136,
1025,0.0,2.831813,77.0576,
1026,0.0,2.834511,77.131,
1027,0.0,2.836026,77.1722,
1028,0.0,2.842571,77.3503,
1029,0.0,2.846677,77.462,
1030,0.0,2.848603,77.5144,
1031,0.0,2.852163,77.6113,
1032,0.0,2.854375,77.6715,
1033,0.0,2.860364,77.8344,
1034,0.0,2.865049,77.9619,
1035,0.0,2.870328,78.1056,
1036,0.0,2.872962,78.1773,
1037,0.0,2.874948,78.2313,
1038,0.0,2.876266,78.2672,
1039,0.0,2.8787,78.3334,
1040,0.0,2.882686,78.4419,
1041,0.0,2.88713,78.5628,
1042,0.0,2.887619,78.5761,
1043,0.0,2.89113,78.6717,
1044,0.0,2.896072,78.8061,
1045,0.0,2.902491,78.9808,
1046,0.0,2.903715,79.0141,
1047,0.0,2.906766,79.0971,
1048,0.0,2.909687,79.1766,
1049,0.0,2.914719,79.3135,
1050,0.0,2.916094,79.351,
1051,0.0,2.917032,79.3765,
1052,0.0,2.923067,79.5407,
1053,0.0,2.923715,79.5583,
1054,0.0,2.927326,79.6566,
1055,0.0,2.92948,79.7152,
1056,0.0,2.932042,79.7849,
1057,0.0,2.935977,79.892,
1058,0.0,2.941334,80.0378,
1059,0.0,2.942976,80.0824,
1060,0.0,2.948247,80.2259,
1061,0.0,2.951117,80.304,
1062,0.0,2.953489,80.3685,
1063,0.0,2.960831,80.5683,
1064,0.0,2.962453,80.6125,
1065,0.0,2.964548,80.6694,
1066,0.0,2.967693,80.755,
1067,0.0,2.968268,80.7707,
