index,occupation,energy_Eh,energy_eV,irrep
1586,0.0,4.34566,118.2514,
1587,0.0,4.345682,118.252,
1588,0.0,4.345742,118.2536,
1589,0.0,4.403566,119.8271,
1590,0.0,4.403636,119.829,
1591,0.0,4.403716,119.8312,
1592,0.0,4.403789,119.8332,
1593,0.0,4.422307,120.3371,
1594,0.0,4.42234,120.338,
1595,0.0,4.422419,120.3401,
1596,0.0,4.428911,120.5168,
1597,0.0,4.428917,120.517,
1598,0.0,4.428938,120.5175,
1599,0.0,4.42895,120.5178,
1600,0.0,4.428966,120.5183,
1601,0.0,4.442764,120.8937,
1602,0.0,4.442767,120.8938,
1603,0.0,4.442773,120.894,
1604,0.0,4.465513,121.5128,
1605,0.0,4.465516,121.5129,
1606,0.0,4.465519,121.5129,
1607,0.0,4.465526,121.5131,
1608,0.0,4.465537,121.5134,
1609,0.0,4.470635,121.6522,
1610,0.0,4.470638,121.6522,
1611,0.0,4.470644,121.6524,
1612,0.0,4.516555,122.9017,
1613,0.0,4.517046,122.9151,
1614,0.0,4.517153,122.918,
1615,0.0,4.527321,123.1947,
1616,0.0,4.527705,123.2051,
1617,0.0,4.527778,123.2071,
1618,0.0,4.527815,123.2081,
1619,0.0,4.527874,123.2097,
1620,0.0,4.527912,123.2108,
1621,0.0,4.54899,123.7843,
1622,0.0,4.549263,123.7917,
1623,0.0,4.54931,123.793,
1624,0.0,4.554809,123.9426,
1625,0.0,4.554819,123.9429,
1626,0.0,4.554821,123.943,
1627,0.0,4.554833,123.9433,
1628,0.0,4.564934,124.2182,
1629,0.0,4.564946,124.2185,
1630,0.0,4.564955,124.2188,
1631,0.0,4.609339,125.4265,
1632,0.0,4.609341,125.4265,
1633,0.0,4.609344,125.4266,
1634,0.0,4.60935,125.4268,
1635,0.0,4.609351,125.4268,
1636,0.0,4.635011,126.1251,
1637,0.0,4.635021,126.1253,
1638,0.0,4.635047,126.126,
1639,0.0,4.64337,126.3525,
1640,0.0,4.643373,126.3526,
1641,0.0,4.643379,126.3528,
1642,0.0,4.663659,126.9046,
1643,0.0,4.663674,126.905,
1644,0.0,4.663691,126.9055,
1645,0.0,4.663702,126.9058,
1646,0.0,4.663712,126.9061,
1647,0.0,4.691638,127.666,
1648,0.0,4.691657,127.6665,
1649,0.0,4.691679,127.6671,
1650,0.0,4.691682,127.6672,
1651,0.0,4.706645,128.0743,
1652,0.0,4.706698,128.0758,
1653,0.0,4.706836,128.0795,
1654,0.0,4.706969,128.0831,
1655,0.0,4.715976,128.3282,
1656,0.0,4.715988,128.3286,
1657,0.0,4.715992,128.3287,
1658,0.0,4.716022,128.3295,
1659,0.0,4.716029,128.3297,
1660,0.0,4.758664,129.4898,
1661,0.0,4.758684,129.4904,
1662,0.0,4.758698,129.4908,
1663,0.0,4.780529,130.0848,
1664,0.0,4.780534,130.085,
1665,0.0,4.780543,130.0852,
1666,0.0,4.786777,130.2548,
1667,0.0,4.786853,130.2569,
1668,0.0,4.786884,130.2577,
1669,0.0,4.809793,130.8811,
1670,0.0,4.809802,130.8814,
1671,0.0,4.809806,130.8815,
1672,0.0,4.809838,130.8823,
1673,0.0,4.809866,130.8831,
1674,0.0,4.820351,131.1684,
1675,0.0,4.820354,131.1685,
1676,0.0,4.820355,131.1685,
1677,0.0,4.841192,131.7355,
1678,0.0,4.841198,131.7357,
1679,0.0,4.841217,131.7362,
1680,0.0,4.841223,131.7364,
1681,0.0,4.841241,131.7369,
1682,0.0,4.842545,131.7724,
1683,0.0,4.842561,131.7728,
1684,0.0,4.842563,131.7728,
1685,0.0,4.842569,131.773,
1686,0.0,4.913184,133.6945,
1687,0.0,4.9132,133.695,
1688,0.0,4.91321,133.6953,
1689,0.0,4.924291,133.9968,
1690,0.0,4.924356,133.9985,
1691,0.0,4.924427,134.0005,
1692,0.0,4.924505,134.0026,
1693,0.0,4.95745,134.8991,
1694,0.0,4.95746,134.8993,
1695,0.0,4.957467,134.8995,
1696,0.0,4.957467,134.8995,
1697,0.0,4.957473,134.8997,
1698,0.0,4.995953,135.9468,
1699,0.0,4.99596,135.947,
1700,0.0,4.995966,135.9471,
1701,0.0,4.995975,135.9474,
1702,0.0,5.030601,136.8896,
1703,0.0,5.030602,136.8896,
1704,0.0,5.030604,136.8897,
1705,0.0,5.038184,137.096,
1706,0.0,5.038189,137.0961,
1707,0.0,5.038195,137.0962,
1708,0.0,5.0395,137.1318,
1709,0.0,5.039501,137.1318,
1710,0.0,5.039503,137.1318,
1711,0.0,5.039505,137.1319,
1712,0.0,5.03951,137.132,
1713,0.0,5.055014,137.5539,
1714,0.0,5.05502,137.5541,
1715,0.0,5.055023,137.5542,
1716,0.0,5.055032,137.5544,
1717,0.0,5.055044,137.5547,
1718,0.0,5.055577,137.5693,
1719,0.0,5.055619,137.5704,
1720,0.0,5.055626,137.5706,
1721,0.0,5.055651,137.5713,
1722,0.0,5.092107,138.5633,
1723,0.0,5.09211,138.5634,
1724,0.0,5.092121,138.5636,
1725,0.0,5.092122,138.5637,
1726,0.0,5.121961,139.3757,
1727,0.0,5.121967,139.3758,
1728,0.0,5.121977,139.3761,
1729,0.0,5.121995,139.3766,
1730,0.0,5.130495,139.6079,
1731,0.0,5.130531,139.6088,
1732,0.0,5.130569,139.6099,
1733,0.0,5.163266,140.4996,
1734,0.0,5.163287,140.5002,
1735,0.0,5.163303,140.5006,
1736,0.0,5.163388,140.5029,
1737,0.0,5.16343,140.5041,
1738,0.0,5.163808,140.5144,
1739,0.0,5.163812,140.5145,
1740,0.0,5.16382,140.5147,
1741,0.0,5.192833,141.3042,
1742,0.0,5.192851,141.3047,
1743,0.0,5.192854,141.3047,
1744,0.0,5.241191,142.6201,
1745,0.0,5.241207,142.6205,
1746,0.0,5.241234,142.6212,
1747,0.0,5.241238,142.6213,
1748,0.0,5.241303,142.6231,
1749,0.0,5.242159,142.6464,
1750,0.0,5.24225,142.6489,
1751,0.0,5.242447,142.6542,
1752,0.0,5.282135,143.7342,
1753,0.0,5.282148,143.7346,
1754,0.0,5.282232,143.7368,
1755,0.0,5.29914,144.1969,
1756,0.0,5.299157,144.1974,
1757,0.0,5.299213,144.1989,
1758,0.0,5.299225,144.1993,
1759,0.0,5.299244,144.1997,
1760,0.0,5.34009,145.3112,
1761,0.0,5.340108,145.3117,
1762,0.0,5.340149,145.3128,
1763,0.0,5.340177,145.3136,
1764,0.0,5.340228,145.315,
1765,0.0,5.343701,145.4095,
1766,0.0,5.343725,145.4101,
1767,0.0,5.343739,145.4105,
1768,0.0,5.343788,145.4119,
1769,0.0,5.343823,145.4128,
1770,0.0,5.439366,148.0127,
1771,0.0,5.439388,148.0133,
1772,0.0,5.43941,148.0139,
1773,0.0,5.439434,148.0145,
1774,0.0,5.446398,148.204,
1775,0.0,5.446422,148.2047,
1776,0.0,5.446446,148.2053,
1777,0.0,5.460116,148.5773,
1778,0.0,5.460134,148.5778,
1779,0.0,5.460297,148.5822,
1780,0.0,5.496297,149.5619,
1781,0.0,5.496306,149.5621,
1782,0.0,5.496357,149.5635,
1783,0.0,5.496372,149.5639,
1784,0.0,5.528727,150.4443,
1785,0.0,5.54884,150.9916,
1786,0.0,5.548866,150.9923,
1787,0.0,5.548969,150.9951,
1788,0.0,5.548995,150.9958,
1789,0.0,5.549012,150.9963,
1790,0.0,5.550488,151.0365,
1791,0.0,5.550546,151.038,
1792,0.0,5.550571,151.0387,
1793,0.0,5.55066,151.0411,
1794,0.0,5.569199,151.5456,
1795,0.0,5.569208,151.5458,
1796,0.0,5.569224,151.5463,
1797,0.0,5.569275,151.5477,
1798,0.0,5.607849,152.5973,
1799,0.0,5.607853,152.5974,
1800,0.0,5.607857,152.5975,
1801,0.0,5.607909,152.599,
1802,0.0,5.607913,152.5991,
1803,0.0,5.661256,154.0506,
1804,0.0,5.661286,154.0514,
1805,0.0,5.661532,154.0581,
1806,0.0,5.661612,154.0603,
1807,0.0,5.697619,155.0401,
1808,0.0,5.697702,155.0424,
1809,0.0,5.698059,155.0521,
1810,0.0,5.724638,155.7753,
1811,0.0,5.724645,155.7755,
1812,0.0,5.724678,155.7764,
1813,0.0,5.814078,158.2091,
1814,0.0,5.814084,158.2093,
1815,0.0,5.814101,158.2097,
1816,0.0,5.946226,161.805,
1817,0.0,5.946255,161.8058,
1818,0.0,5.946274,161.8063,
1819,0.0,5.946289,161.8067,
1820,0.0,5.946309,161.8073,
1821,0.0,6.036456,164.2603,
1822,0.0,6.036499,164.2615,
1823,0.0,6.036549,164.2629,
1824,0.0,6.036628,164.265,
1825,0.0,6.044045,164.4668,
1826,0.0,6.191493,168.4791,
1827,0.0,6.191645,168.4832,
1828,0.0,6.191677,168.4841,
1829,0.0,6.375633,173.4898,
1830,0.0,6.375648,173.4902,
1831,0.0,6.37566,173.4905,
1832,0.0,6.728074,183.0802,
1833,0.0,7.014338,190.8698,
1834,0.0,7.01434,190.8699,
1835,0.0,7.014341,190.8699,
1836,0.0,7.014342,190.8699,
1837,0.0,7.014342,190.87,
1838,0.0,7.014885,190.8847,
1839,0.0,7.014889,190.8848,
1840,0.0,7.01489,190.8849,
1841,0.0,7.014892,190.8849,
1842,0.0,8.716302,237.1826,
1843,0.0,8.716313,237.1829,
1844,0.0,8.716333,237.1835,
1845,0.0,8.716345,237.1838,
1846,0.0,8.720746,237.3036,
1847,0.0,8.720748,237.3036,
1848,0.0,8.720748,237.3036,
1849,0.0,9.474786,257.822,
1850,0.0,9.474786,257.822,
1851,0.0,9.474787,257.8221,
1852,0.0,9.474792,257.8222,
1853,0.0,9.474794,257.8223,
1854,0.0,10.252259,278.9781,
1855,0.0,22.075996,600.7184,
1856,0.0,22.66705,616.8018,
1857,0.0,22.667102,616.8032,
1858,0.0,22.667104,616.8033,
1859,0.0,22.667107,616.8033,
1860,0.0,22.667144,616.8043,
1861,0.0,22.833432,621.3293,
1862,0.0,22.833463,621.3301,
1863,0.0,22.833491,621.3309,
1864,0.0,22.892552,622.938,
1865,0.0,22.892589,622.939,
1866,0.0,22.892604,622.9394,
1867,0.0,22.924058,623.7953,
1868,0.0,22.924063,623.7955,
1869,0.0,22.924067,623.7956,
1870,0.0,22.9241,623.7965,
1871,0.0,22.99173,625.6368,
1872,0.0,22.991758,625.6376,
1873,0.0,22.991778,625.6381,
1874,0.0,22.991782,625.6382,
1875,0.0,22.991793,625.6385,
1876,0.0,23.121818,629.1767,
1877,0.0,23.121837,629.1772,
1878,0.0,23.121859,629.1778,
1879,0.0,23.125371,629.2733,
1880,0.0,23.125372,629.2734,
1881,0.0,23.125375,629.2735,
1882,0.0,23.125412,629.2745,
1883,0.0,23.128469,629.3576,
1884,0.0,23.12849,629.3582,
1885,0.0,23.128521,629.3591,
1886,0.0,23.23886,632.3615,
1887,0.0,23.238867,632.3617,
1888,0.0,23.23888,632.3621,
1889,0.0,23.238937,632.3636,
1890,0.0,23.239003,632.3654,
1891,0.0,23.241068,632.4216,
1892,0.0,23.241084,632.4221,
1893,0.0,23.241094,632.4223,
1894,0.0,23.241105,632.4226,
1895,0.0,23.241115,632.4229,
1896,0.0,23.425134,637.4303,
1897,0.0,23.425216,637.4325,
1898,0.0,23.42529,637.4346,
1899,0.0,23.49744,639.3979,
1900,0.0,23.497469,639.3986,
1901,0.0,23.497497,639.3994,
1902,0.0,23.497538,639.4005,
1903,0.0,23.497576,639.4015,
1904,0.0,23.532637,640.3556,
1905,0.0,23.532649,640.3559,
1906,0.0,23.532682,640.3568,
1907,0.0,23.532694,640.3571,
1908,0.0,23.873958,649.6434,
1909,0.0,23.873996,649.6444,
1910,0.0,23.874081,649.6468,
1911,0.0,23.874126,649.648,
1912,0.0,23.958075,651.9324,
1913,0.0,23.958164,651.9348,
1914,0.0,23.958185,651.9354,
1915,0.0,36.839065,1002.4419,
1916,0.0,196.10806,5336.3716,
